class,cap-shape,cap-color,gill-color,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,x,g,n,p,w,o,p,n,v,d
e,f,g,n,p,w,o,p,n,v,d
e,x,n,p,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,v,d
e,x,e,w,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,n,y,d
e,x,g,u,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,k,y,d
e,f,w,h,p,w,o,e,k,s,g
e,x,n,p,p,w,o,p,n,v,d
e,x,g,u,p,w,o,p,k,y,d
e,f,e,n,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,k,y,d
e,x,g,p,p,w,o,p,k,v,d
e,f,n,w,p,w,o,p,k,v,d
e,x,e,u,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,k,v,d
e,x,e,w,p,w,o,p,k,v,d
e,x,e,w,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,v,d
e,x,e,p,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,k,v,d
e,x,g,p,p,w,o,p,k,v,d
e,x,g,u,p,w,o,p,k,y,d
e,x,n,n,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,n,y,d
e,x,g,u,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,k,v,d
e,x,e,u,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,k,y,d
e,f,n,p,p,w,o,p,n,v,d
e,x,n,n,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,k,v,d
p,x,p,p,p,w,o,p,n,v,d
e,x,e,p,p,w,o,p,k,y,d
e,x,n,w,p,w,o,p,n,v,d
e,x,e,w,p,w,o,p,n,y,d
e,f,n,n,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,k,v,d
e,f,n,n,p,w,o,e,n,a,g
e,x,g,w,p,w,o,p,k,y,d
e,x,n,w,p,w,o,p,n,v,d
e,x,n,p,p,w,o,p,k,v,d
e,f,g,p,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,k,y,d
p,x,g,h,p,w,o,l,h,y,g
e,x,e,w,p,w,o,p,n,v,d
e,x,g,u,p,w,o,p,k,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,k,y,d
e,x,e,n,p,w,o,p,k,v,d
e,f,n,w,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,k,v,d
e,x,e,u,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,n,n,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,k,v,d
e,x,e,p,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,v,d
e,x,n,p,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,y,d
e,f,e,w,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,n,y,d
e,x,n,p,p,w,o,p,n,v,d
e,f,e,n,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,y,d
e,x,g,u,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,n,y,d
e,x,g,h,p,w,o,e,k,s,g
e,f,n,n,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,k,y,d
e,x,n,u,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,k,y,d
e,x,n,w,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,k,y,d
e,x,n,u,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,k,y,d
e,f,n,p,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,n,v,d
e,x,e,w,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,k,y,d
e,x,g,n,p,w,o,p,n,y,d
p,x,g,p,p,w,o,p,k,v,d
e,x,n,n,p,w,o,p,n,y,d
e,x,g,p,p,w,o,p,n,y,d
e,x,n,n,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,k,y,d
e,x,n,n,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,k,y,d
e,f,n,w,p,w,o,p,n,y,d
e,f,g,u,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,v,d
e,f,n,u,p,w,o,p,n,v,d
e,x,g,n,p,w,o,p,n,v,d
p,x,g,g,p,w,o,l,h,v,d
e,f,n,w,p,w,o,p,n,v,d
e,x,g,w,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,y,d
p,x,g,g,p,w,o,l,h,y,d
e,f,n,u,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,k,v,d
e,x,e,p,p,w,o,p,k,v,d
e,x,e,p,p,w,o,p,n,y,d
e,x,n,p,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,k,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,g,w,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,v,d
e,x,g,u,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,k,v,d
e,f,n,n,p,w,o,p,k,y,d
e,x,n,w,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,n,y,d
e,f,g,p,p,w,o,e,k,s,g
e,x,e,p,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,g,w,p,w,o,p,k,v,d
p,x,w,g,p,w,o,p,n,s,d
e,x,e,p,p,w,o,p,n,y,d
e,x,e,n,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,n,y,d
e,f,w,h,p,w,o,e,n,s,g
e,x,g,n,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,n,v,d
e,x,g,w,p,w,o,p,n,y,d
e,f,e,w,p,w,o,p,k,y,d
e,x,e,n,p,w,o,p,k,y,d
e,x,n,n,p,w,o,p,k,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,v,d
e,f,e,n,p,w,o,p,k,v,d
e,f,n,w,p,w,o,p,n,v,d
e,x,g,p,p,w,o,p,n,v,d
e,x,g,p,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,n,v,d
e,x,e,w,p,w,o,p,n,v,d
e,x,n,w,p,w,o,p,k,y,d
e,f,n,n,p,w,o,e,k,s,g
e,x,e,w,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,k,v,d
e,x,g,p,p,w,o,p,n,y,d
e,x,e,n,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,k,v,d
e,x,g,u,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,k,v,d
e,f,n,n,p,w,o,p,k,v,d
e,x,g,p,p,w,o,p,n,y,d
e,x,n,p,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,e,u,p,w,o,p,k,y,d
e,x,n,u,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,k,y,d
e,x,g,n,p,w,o,p,k,v,d
e,x,e,w,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,v,d
p,x,p,u,p,w,o,p,k,v,d
e,x,n,p,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,v,d
e,f,n,p,p,w,o,e,n,s,g
e,x,g,p,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,y,d
e,x,n,u,p,w,o,p,k,y,d
e,f,g,n,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,n,v,d
e,x,n,w,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,n,v,d
e,f,g,n,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,n,y,d
e,x,g,p,p,w,o,p,k,v,d
e,f,g,p,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,n,y,d
p,x,p,u,p,w,o,p,k,s,d
e,f,n,w,p,w,o,p,k,v,d
e,x,e,w,p,w,o,p,k,v,d
e,x,g,u,p,w,o,p,k,y,d
e,x,g,n,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,k,y,d
e,x,e,n,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,n,y,d
e,x,g,p,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,k,v,d
e,x,n,p,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,k,y,d
e,f,e,w,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,v,d
e,x,w,k,p,w,o,e,k,s,g
e,x,n,w,p,w,o,p,k,v,d
e,x,e,n,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,k,y,d
e,f,n,n,p,w,o,p,k,v,d
p,x,g,n,p,w,o,p,k,v,d
e,f,e,w,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,k,v,d
e,x,n,k,p,w,o,e,k,a,g
e,x,e,u,p,w,o,p,k,y,d
p,x,w,u,p,w,o,p,n,v,d
e,x,e,p,p,w,o,p,k,v,d
e,f,g,p,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,v,d
e,x,n,p,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,n,y,d
e,f,n,n,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,n,y,d
e,x,g,n,p,w,o,p,n,v,d
p,x,g,h,p,w,o,l,h,y,p
e,x,g,n,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,k,y,d
e,x,g,p,p,w,o,p,k,y,d
e,x,g,p,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,n,y,d
e,x,e,n,p,w,o,p,n,y,d
e,x,g,p,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,k,y,d
e,f,n,u,p,w,o,p,n,v,d
e,x,n,w,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,v,d
e,f,e,u,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,y,d
e,x,g,n,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,n,y,d
p,x,g,g,p,w,o,l,h,y,p
e,x,g,p,p,w,o,p,k,v,d
e,x,g,n,p,w,o,p,n,y,d
e,x,n,p,p,w,o,p,n,v,d
e,x,g,w,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,k,y,d
e,x,n,p,p,w,o,p,k,y,d
e,x,e,p,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,k,v,d
e,f,g,n,p,w,o,p,n,v,d
p,x,g,h,p,w,o,l,h,v,p
e,x,n,u,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,k,y,d
e,x,e,n,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,k,v,d
e,x,e,p,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,k,v,d
e,x,e,n,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,n,v,d
e,x,g,p,p,w,o,p,k,y,d
e,x,n,p,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,k,y,d
e,f,n,n,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,n,y,d
e,f,n,n,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,k,y,d
e,x,n,n,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,k,v,d
e,x,n,n,p,w,o,p,n,y,d
e,x,e,w,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,n,v,d
e,f,g,n,p,w,o,e,n,s,g
e,x,e,w,p,w,o,p,k,v,d
e,x,e,p,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,n,y,d
e,f,n,n,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,n,y,d
e,x,e,p,p,w,o,p,k,y,d
e,x,g,u,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,n,v,d
e,x,g,p,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,n,v,d
e,x,e,w,p,w,o,p,n,v,d
e,x,e,u,p,w,o,p,k,y,d
e,f,g,w,p,w,o,p,k,y,d
e,x,g,w,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,g,w,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,k,v,d
p,x,g,h,p,w,o,l,h,v,d
e,x,n,w,p,w,o,p,k,v,d
e,x,g,p,p,w,o,p,n,y,d
e,f,n,n,p,w,o,p,n,y,d
e,x,e,u,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,k,v,d
e,x,n,n,p,w,o,p,k,y,d
e,x,e,n,p,w,o,p,k,y,d
e,x,e,w,p,w,o,p,k,v,d
e,x,n,u,p,w,o,p,n,v,d
e,x,n,n,p,w,o,p,k,v,d
p,x,y,h,p,w,o,l,h,v,p
e,f,n,u,p,w,o,p,n,y,d
p,x,g,p,p,w,o,l,h,y,d
p,x,g,g,p,w,o,p,k,s,d
e,f,g,u,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,k,y,d
e,f,e,p,p,w,o,p,k,y,d
p,x,g,h,p,w,o,l,h,y,p
e,f,g,w,p,w,o,p,n,v,d
e,f,e,u,p,w,o,p,k,y,d
e,f,e,u,p,w,o,p,n,y,d
p,x,w,p,p,w,o,p,n,s,d
e,x,e,u,p,w,o,p,n,y,d
e,f,n,u,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,v,g
p,x,g,g,p,w,o,l,h,y,p
e,f,e,p,p,w,o,p,n,v,d
e,f,e,n,p,w,o,p,k,v,d
e,f,n,w,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,k,v,d
e,f,e,w,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,n,v,d
e,f,e,w,p,w,o,p,n,y,d
e,f,e,p,p,w,o,p,k,v,d
p,x,p,u,p,w,o,p,k,s,d
p,x,g,g,p,w,o,l,h,y,d
e,f,e,p,p,w,o,p,n,y,d
e,f,g,w,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,k,y,d
e,f,e,w,p,w,o,p,n,v,d
p,f,g,h,p,w,o,l,h,v,p
e,f,n,w,p,w,o,p,n,y,d
e,f,e,p,p,w,o,p,n,v,d
p,x,g,p,p,w,o,p,n,s,d
e,f,e,p,p,w,o,p,k,y,d
e,f,e,p,p,w,o,p,k,v,d
p,x,y,p,p,w,o,l,h,v,g
p,f,y,p,p,w,o,l,h,v,d
e,f,n,u,p,w,o,p,k,v,d
e,f,n,p,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,n,v,d
e,x,e,n,p,w,o,p,k,v,d
p,x,p,n,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,k,y,d
e,x,e,u,p,w,o,p,k,v,d
e,f,e,p,p,w,o,p,k,y,d
e,f,n,n,p,w,o,p,k,v,d
p,x,w,p,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,v,d
e,f,g,u,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,k,v,d
p,x,g,u,p,w,o,p,n,s,d
p,x,p,n,p,w,o,p,k,s,d
e,f,e,u,p,w,o,p,k,y,d
p,x,g,p,p,w,o,l,h,y,d
p,x,w,g,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,v,p
e,f,n,n,p,w,o,p,n,v,d
p,x,y,g,p,w,o,l,h,y,p
e,f,g,u,p,w,o,p,n,v,d
e,f,n,u,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,k,y,d
p,x,w,p,p,w,o,p,n,s,d
p,x,g,g,p,w,o,l,h,v,p
e,f,g,u,p,w,o,p,k,v,d
e,x,n,w,p,w,o,p,k,y,d
e,f,g,n,p,w,o,p,k,y,d
p,x,g,p,p,w,o,l,h,v,p
e,f,n,p,p,w,o,p,n,y,d
p,f,g,h,p,w,o,l,h,y,p
e,f,e,n,p,w,o,p,n,y,d
e,x,n,u,p,w,o,p,k,v,d
p,f,g,g,p,w,o,l,h,v,p
e,f,g,u,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,n,y,d
e,f,e,p,p,w,o,p,n,y,d
p,x,g,g,p,w,o,l,h,v,p
e,f,e,p,p,w,o,p,n,v,d
e,f,n,u,p,w,o,p,k,v,d
p,x,g,p,p,w,o,l,h,v,g
e,f,e,u,p,w,o,p,k,y,d
p,x,g,h,p,w,o,l,h,y,d
e,f,e,w,p,w,o,p,n,y,d
p,x,g,h,p,w,o,l,h,y,g
p,x,g,g,p,w,o,l,h,y,p
p,x,g,g,p,w,o,l,h,y,g
e,f,e,u,p,w,o,p,n,y,d
p,x,g,p,p,w,o,l,h,v,g
e,f,e,u,p,w,o,p,n,v,d
p,x,g,g,p,w,o,p,n,v,d
e,f,g,w,p,w,o,p,k,v,d
p,x,p,p,p,w,o,p,n,s,d
e,f,e,n,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,n,y,d
e,f,e,p,p,w,o,p,k,y,d
e,f,n,n,p,w,o,p,k,y,d
p,x,g,p,p,w,o,l,h,y,g
p,f,y,g,p,w,o,l,h,y,p
p,x,g,g,p,w,o,p,k,s,d
e,f,e,u,p,w,o,p,k,v,d
e,f,e,w,p,w,o,p,k,y,d
e,f,e,u,p,w,o,p,k,v,d
e,f,n,w,p,w,o,p,k,y,d
p,x,g,p,p,w,o,l,h,v,g
p,x,g,u,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,k,y,d
e,f,e,n,p,w,o,p,n,v,d
e,f,e,n,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,v,d
e,f,n,p,p,w,o,p,k,y,d
e,f,n,n,p,w,o,p,k,y,d
e,f,e,n,p,w,o,p,k,v,d
p,x,g,u,p,w,o,p,k,v,d
p,x,w,n,p,w,o,p,n,v,d
e,f,g,u,p,w,o,p,k,y,d
e,f,g,w,p,w,o,p,n,y,d
p,x,g,p,p,w,o,l,h,y,d
e,x,e,n,p,w,o,p,k,v,d
p,x,w,p,p,w,o,p,k,s,d
e,f,g,n,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,n,v,d
e,f,e,w,p,w,o,p,n,v,d
e,f,n,w,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,k,v,d
e,f,n,u,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,k,y,d
e,f,g,u,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,k,y,d
e,f,e,p,p,w,o,p,k,y,d
e,f,e,p,p,w,o,p,k,v,d
e,f,e,p,p,w,o,p,n,v,d
p,x,y,g,p,w,o,l,h,v,p
e,f,g,u,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,k,v,d
p,x,g,p,p,w,o,l,h,y,d
e,f,g,w,p,w,o,p,k,y,d
e,f,g,u,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,n,y,d
e,f,e,n,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,k,v,d
p,x,w,g,p,w,o,p,n,s,d
p,x,w,n,p,w,o,p,n,s,d
e,f,n,n,p,w,o,p,k,v,d
e,f,e,u,p,w,o,p,k,y,d
e,f,e,n,p,w,o,p,n,y,d
p,x,g,h,p,w,o,l,h,y,d
e,f,g,p,p,w,o,p,n,v,d
e,f,g,n,p,w,o,p,k,y,d
e,f,g,u,p,w,o,p,k,y,d
p,x,w,g,p,w,o,p,n,s,d
e,x,e,n,p,w,o,p,k,v,d
e,f,e,u,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,y,d
e,f,e,w,p,w,o,p,k,y,d
p,x,g,p,p,w,o,l,h,v,p
p,x,p,g,p,w,o,p,k,s,d
e,f,g,w,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,v,p
p,x,w,g,p,w,o,p,n,s,d
p,x,g,p,p,w,o,l,h,v,p
e,f,e,w,p,w,o,p,n,v,d
p,x,g,p,p,w,o,l,h,v,p
p,x,g,u,p,w,o,p,n,s,d
e,f,g,n,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,k,v,d
e,f,e,n,p,w,o,p,n,y,d
p,x,g,p,p,w,o,l,h,v,p
p,x,p,g,p,w,o,p,k,v,d
e,x,n,p,p,w,o,p,n,v,d
e,f,e,w,p,w,o,p,k,y,d
e,f,n,w,p,w,o,p,k,y,d
e,f,g,n,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,v,g
e,f,n,u,p,w,o,p,n,v,d
p,x,p,u,p,w,o,p,k,v,d
p,x,w,n,p,w,o,p,k,s,d
e,f,e,w,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,n,y,d
e,f,e,u,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,k,v,d
p,x,g,g,p,w,o,l,h,v,d
p,x,g,p,p,w,o,l,h,y,p
e,f,e,p,p,w,o,p,k,y,d
p,x,y,g,p,w,o,l,h,v,g
p,x,p,u,p,w,o,p,k,s,d
e,f,e,p,p,w,o,p,n,y,d
p,f,y,p,p,w,o,l,h,v,d
e,f,e,u,p,w,o,p,k,y,d
e,f,e,n,p,w,o,p,n,v,d
e,x,n,u,p,w,o,p,k,y,d
e,f,e,w,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,v,d
p,x,g,p,p,w,o,l,h,v,g
e,f,e,u,p,w,o,p,n,y,d
p,f,g,h,p,w,o,l,h,y,p
e,f,e,u,p,w,o,p,n,y,d
e,f,e,p,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,n,y,d
p,x,g,g,p,w,o,l,h,y,g
e,f,g,u,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,k,y,d
p,x,g,h,p,w,o,l,h,v,g
p,x,w,u,p,w,o,p,n,s,d
e,f,e,w,p,w,o,p,k,v,d
p,x,y,g,p,w,o,l,h,v,d
e,f,e,w,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,n,v,d
e,f,e,n,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,n,v,d
e,f,g,w,p,w,o,p,k,v,d
e,f,e,p,p,w,o,p,n,v,d
p,x,g,g,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,n,y,d
e,f,g,n,p,w,o,p,n,y,d
e,f,n,w,p,w,o,p,k,y,d
e,x,g,n,p,w,o,p,n,v,d
e,f,g,u,p,w,o,p,n,y,d
p,x,g,p,p,w,o,l,h,y,p
p,x,w,p,p,w,o,p,k,v,d
e,f,g,u,p,w,o,p,k,v,d
e,f,g,w,p,w,o,p,k,v,d
e,f,g,n,p,w,o,p,n,v,d
p,x,g,h,p,w,o,l,h,y,p
p,x,w,u,p,w,o,p,n,s,d
p,x,g,p,p,w,o,l,h,y,p
e,x,g,n,p,w,o,p,k,y,d
p,x,g,h,p,w,o,l,h,v,g
e,f,e,p,p,w,o,p,n,y,d
e,f,g,p,p,w,o,p,n,y,d
e,x,g,w,p,w,o,p,k,v,d
p,x,g,h,p,w,o,l,h,v,d
e,f,g,p,p,w,o,p,k,y,d
e,f,g,n,p,w,o,p,k,v,d
p,x,w,p,p,w,o,p,k,s,d
p,x,y,g,p,w,o,l,h,y,g
e,f,e,n,p,w,o,p,k,y,d
p,x,g,g,p,w,o,l,h,y,d
p,x,g,g,p,w,o,l,h,y,d
e,x,n,u,p,w,o,p,n,v,d
p,x,g,g,p,w,o,l,h,y,g
e,f,n,u,p,w,o,p,n,y,d
e,f,g,u,p,w,o,p,k,y,d
e,f,g,p,p,w,o,p,n,v,d
e,f,g,u,p,w,o,p,k,y,d
p,x,g,n,p,w,o,p,n,s,d
e,f,g,w,p,w,o,p,k,v,d
e,f,e,n,p,w,o,p,n,v,d
e,f,n,n,p,w,o,p,n,v,d
e,f,g,u,p,w,o,p,k,v,d
p,x,p,g,p,w,o,p,n,v,d
p,x,g,p,p,w,o,l,h,y,g
e,f,g,p,p,w,o,p,k,y,d
e,f,g,u,p,w,o,p,k,y,d
p,x,p,p,p,w,o,p,n,v,d
e,x,g,u,p,w,o,p,n,y,d
p,x,g,h,p,w,o,l,h,y,p
p,x,g,h,p,w,o,l,h,y,p
e,f,n,w,p,w,o,p,n,y,d
e,f,n,p,p,w,o,p,n,v,d
p,x,g,u,p,w,o,p,n,v,d
p,f,g,g,p,w,o,l,h,v,d
p,x,p,p,p,w,o,p,n,s,d
