,Dominant Topic,Keywords,Number of Documents,(Doc) Percentage
1137,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1138,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1139,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1140,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1141,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1142,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1143,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1144,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
1145,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
1146,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1147,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
1148,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1149,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1150,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
1151,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
1152,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
1153,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
1154,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1155,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1156,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
1157,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1158,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
1159,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
1160,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1161,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1162,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1163,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
1164,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
1165,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
1166,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1167,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1168,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1169,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1170,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
1171,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1172,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
1173,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1174,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
1175,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1176,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
1177,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1178,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1179,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1180,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
1181,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1182,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
1183,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
1184,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1185,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1186,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1187,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
1188,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1189,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1190,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
1191,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1192,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1193,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1194,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1195,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
1196,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1197,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1198,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1199,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
1200,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1201,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
1202,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1203,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
1204,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1205,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1206,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
1207,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1208,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
1209,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1210,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1211,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1212,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1213,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1214,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1215,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1216,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
1217,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1218,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1219,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1220,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1221,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
1222,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1223,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
1224,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
1225,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
1226,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
1227,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1228,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
1229,23.0,"time, find, point, problem, book, give, work, call, line, read",,
1230,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1231,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1232,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1233,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
1234,23.0,"time, find, point, problem, book, give, work, call, line, read",,
1235,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1236,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
1237,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1238,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1239,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
1240,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
1241,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1242,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
1243,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
1244,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1245,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1246,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
1247,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
1248,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
1249,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
1250,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
1251,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
1252,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1253,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1254,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1255,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1256,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
1257,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
1258,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
1259,9.0,"make, work, government, money, year, pay, job, support, people, time",,
1260,6.0,"team, game, play, player, line, season, point, goal, win, year",,
1261,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
1262,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
1263,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
